InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C539756,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2010-12-21 16:31:00,4.95,,United Kingdom
539758,22357,KINGS CHOICE BISCUIT TIN,1,2010-12-21 16:58:00,4.25,,United Kingdom
539759,22514,CHILDS GARDEN SPADE BLUE,1,2010-12-21 17:03:00,2.1,,United Kingdom
539760,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-12-21 17:16:00,0.29,17400.0,United Kingdom
539760,22444,GROW YOUR OWN PLANT IN A CAN ,24,2010-12-21 17:16:00,1.25,17400.0,United Kingdom
539760,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,16,2010-12-21 17:16:00,0.85,17400.0,United Kingdom
539760,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,16,2010-12-21 17:16:00,0.85,17400.0,United Kingdom
539760,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-21 17:16:00,0.95,17400.0,United Kingdom
539760,79160,HEART SHAPE WIRELESS DOORBELL,3,2010-12-21 17:16:00,2.1,17400.0,United Kingdom
539760,21754,HOME BUILDING BLOCK WORD,3,2010-12-21 17:16:00,5.95,17400.0,United Kingdom
539760,22118,JOY WOODEN BLOCK LETTERS,3,2010-12-21 17:16:00,4.95,17400.0,United Kingdom
539760,21739,COSY SLIPPER SHOES SMALL GREEN,3,2010-12-21 17:16:00,2.95,17400.0,United Kingdom
539760,21738,COSY SLIPPER SHOES SMALL  RED ,3,2010-12-21 17:16:00,2.95,17400.0,United Kingdom
539760,20696,FLORAL SOFT CAR TOY,2,2010-12-21 17:16:00,3.75,17400.0,United Kingdom
539760,21054,NURSE'S BAG SOFT TOY,2,2010-12-21 17:16:00,8.95,17400.0,United Kingdom
539760,21056,DOCTOR'S BAG SOFT TOY,2,2010-12-21 17:16:00,8.95,17400.0,United Kingdom
539760,22451,SILK PURSE BABUSHKA RED,6,2010-12-21 17:16:00,3.35,17400.0,United Kingdom
539760,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-12-21 17:16:00,4.65,17400.0,United Kingdom
539760,22113,GREY HEART HOT WATER BOTTLE,3,2010-12-21 17:16:00,3.75,17400.0,United Kingdom
539760,84030E,ENGLISH ROSE HOT WATER BOTTLE,3,2010-12-21 17:16:00,4.25,17400.0,United Kingdom
539760,22445,PENCIL CASE LIFE IS BEAUTIFUL,3,2010-12-21 17:16:00,2.95,17400.0,United Kingdom
539760,21481,FAWN BLUE HOT WATER BOTTLE,3,2010-12-21 17:16:00,2.95,17400.0,United Kingdom
539760,20664,TROPICAL HOLIDAY PURSE ,3,2010-12-21 17:16:00,2.95,17400.0,United Kingdom
539760,15036,ASSORTED COLOURS SILK FAN,12,2010-12-21 17:16:00,0.75,17400.0,United Kingdom
539760,51014A,"FEATHER PEN,HOT PINK",12,2010-12-21 17:16:00,0.85,17400.0,United Kingdom
539760,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-12-21 17:16:00,4.95,17400.0,United Kingdom
539760,22371,AIRLINE BAG VINTAGE TOKYO 78,3,2010-12-21 17:16:00,4.25,17400.0,United Kingdom
539760,51014C,"FEATHER PEN,COAL BLACK",12,2010-12-21 17:16:00,0.85,17400.0,United Kingdom
539760,20829,GLITTER HANGING BUTTERFLY STRING,6,2010-12-21 17:16:00,2.1,17400.0,United Kingdom
539760,85124C,GREEN JUICY FRUIT PHOTO FRAME,3,2010-12-21 17:16:00,2.55,17400.0,United Kingdom
539760,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,6,2010-12-21 17:16:00,1.25,17400.0,United Kingdom
539760,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,6,2010-12-21 17:16:00,1.25,17400.0,United Kingdom
539760,20828,GLITTER BUTTERFLY CLIPS,3,2010-12-21 17:16:00,2.55,17400.0,United Kingdom
539760,85124B,BLUE JUICY FRUIT PHOTO FRAME,3,2010-12-21 17:16:00,2.55,17400.0,United Kingdom
539760,20936,FORKED CACTUS CANDLE,3,2010-12-21 17:16:00,2.95,17400.0,United Kingdom
539760,20941,FROG CANDLE,6,2010-12-21 17:16:00,1.25,17400.0,United Kingdom
539760,22301,COFFEE MUG CAT + BIRD DESIGN,6,2010-12-21 17:16:00,2.55,17400.0,United Kingdom
539760,22970,LONDON BUS COFFEE MUG,6,2010-12-21 17:16:00,2.55,17400.0,United Kingdom
539760,21871,SAVE THE PLANET MUG,6,2010-12-21 17:16:00,1.25,17400.0,United Kingdom
539760,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2010-12-21 17:16:00,1.45,17400.0,United Kingdom
539761,20705,MRS ROBOT SOFT TOY,8,2010-12-22 10:29:00,1.95,17593.0,United Kingdom
539761,20704,MR ROBOT SOFT TOY,8,2010-12-22 10:29:00,1.95,17593.0,United Kingdom
539761,21112,"SWISS ROLL TOWEL, PINK  SPOTS",24,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",24,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,21617,4 LILY  BOTANICAL DINNER CANDLES,12,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,22378,WALL TIDY RETROSPOT ,20,2010-12-22 10:29:00,0.85,17593.0,United Kingdom
539761,84823,DANISH ROSE FOLDING CHAIR,4,2010-12-22 10:29:00,7.95,17593.0,United Kingdom
539761,84826,ASSTD DESIGN 3D PAPER STICKERS,60,2010-12-22 10:29:00,0.21,17593.0,United Kingdom
539761,85054,FRENCH ENAMEL POT W LID,12,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,85059,FRENCH ENAMEL WATER BASIN,8,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,85174,S/4 CACTI CANDLES,16,2010-12-22 10:29:00,1.95,17593.0,United Kingdom
539761,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,22785,SQUARECUSHION COVER PINK UNION FLAG,6,2010-12-22 10:29:00,6.75,17593.0,United Kingdom
539761,21624,VINTAGE UNION JACK DOORSTOP,6,2010-12-22 10:29:00,5.95,17593.0,United Kingdom
539761,22611,VINTAGE UNION JACK SHOPPING BAG,6,2010-12-22 10:29:00,4.95,17593.0,United Kingdom
539761,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539761,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2010-12-22 10:29:00,4.25,17593.0,United Kingdom
539761,21622,VINTAGE UNION JACK CUSHION COVER,4,2010-12-22 10:29:00,4.95,17593.0,United Kingdom
539761,22499,WOODEN UNION JACK BUNTING,12,2010-12-22 10:29:00,5.95,17593.0,United Kingdom
539761,22469,HEART OF WICKER SMALL,12,2010-12-22 10:29:00,1.65,17593.0,United Kingdom
539761,22470,HEART OF WICKER LARGE,12,2010-12-22 10:29:00,2.95,17593.0,United Kingdom
539761,22507,MEMO BOARD RETROSPOT  DESIGN,4,2010-12-22 10:29:00,4.95,17593.0,United Kingdom
539761,22508,DOORSTOP RETROSPOT HEART,4,2010-12-22 10:29:00,3.75,17593.0,United Kingdom
539761,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2010-12-22 10:29:00,1.25,17593.0,United Kingdom
539762,62018,SOMBRERO ,400,2010-12-22 10:29:00,1.25,13953.0,United Kingdom
539764,20704,MR ROBOT SOFT TOY,8,2010-12-22 11:07:00,1.95,14533.0,United Kingdom
539764,84823,DANISH ROSE FOLDING CHAIR,4,2010-12-22 11:07:00,7.95,14533.0,United Kingdom
539764,21650,ASSORTED TUTTI FRUTTI BRACELET,96,2010-12-22 11:07:00,0.19,14533.0,United Kingdom
539764,22427,ENAMEL FLOWER JUG CREAM,6,2010-12-22 11:07:00,5.95,14533.0,United Kingdom
539764,21947,SET OF 6 HEART CHOPSTICKS,36,2010-12-22 11:07:00,1.25,14533.0,United Kingdom
539764,22355,CHARLOTTE BAG SUKI DESIGN,100,2010-12-22 11:07:00,0.72,14533.0,United Kingdom
539764,22492,MINI PAINT SET VINTAGE ,72,2010-12-22 11:07:00,0.65,14533.0,United Kingdom
539764,84692,BOX OF 24 COCKTAIL PARASOLS,50,2010-12-22 11:07:00,0.42,14533.0,United Kingdom
539764,21403,BLUE EGG  SPOON,48,2010-12-22 11:07:00,0.42,14533.0,United Kingdom
539764,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,120,2010-12-22 11:07:00,1.06,14533.0,United Kingdom
539766,21889,WOODEN BOX OF DOMINOES,6,2010-12-22 11:11:00,1.25,14092.0,United Kingdom
539766,22572,ROCKING HORSE GREEN CHRISTMAS ,1,2010-12-22 11:11:00,0.85,14092.0,United Kingdom
539766,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,2010-12-22 11:11:00,0.85,14092.0,United Kingdom
539766,22600,CHRISTMAS RETROSPOT STAR WOOD,2,2010-12-22 11:11:00,0.85,14092.0,United Kingdom
539766,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,12,2010-12-22 11:11:00,0.42,14092.0,United Kingdom
539766,22028,PENNY FARTHING BIRTHDAY CARD,12,2010-12-22 11:11:00,0.42,14092.0,United Kingdom
539766,21253,SET OF PICTURE FRAME  STICKERS,6,2010-12-22 11:11:00,2.95,14092.0,United Kingdom
539766,21724,PANDA AND BUNNIES STICKER SHEET,1,2010-12-22 11:11:00,0.85,14092.0,United Kingdom
539766,21722,SWEET PUDDING STICKER SHEET,1,2010-12-22 11:11:00,0.85,14092.0,United Kingdom
539766,22988,SOLDIERS EGG CUP ,12,2010-12-22 11:11:00,1.25,14092.0,United Kingdom
539766,22605,WOODEN CROQUET GARDEN SET,2,2010-12-22 11:11:00,14.95,14092.0,United Kingdom
539766,22659,LUNCH BOX I LOVE LONDON,8,2010-12-22 11:11:00,1.95,14092.0,United Kingdom
539766,22431,WATERING CAN BLUE ELEPHANT,4,2010-12-22 11:11:00,1.95,14092.0,United Kingdom
539766,22433,WATERING CAN GREEN DINOSAUR,3,2010-12-22 11:11:00,1.95,14092.0,United Kingdom
539766,22432,WATERING CAN PINK BUNNY,1,2010-12-22 11:11:00,1.95,14092.0,United Kingdom
539766,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-22 11:11:00,3.75,14092.0,United Kingdom
539766,21481,FAWN BLUE HOT WATER BOTTLE,4,2010-12-22 11:11:00,2.95,14092.0,United Kingdom
539766,21485,RETROSPOT HEART HOT WATER BOTTLE,4,2010-12-22 11:11:00,4.95,14092.0,United Kingdom
539766,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2010-12-22 11:11:00,4.95,14092.0,United Kingdom
539766,21877,HOME SWEET HOME MUG,6,2010-12-22 11:11:00,1.25,14092.0,United Kingdom
539766,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,12,2010-12-22 11:11:00,2.1,14092.0,United Kingdom
539766,22660,DOORMAT I LOVE LONDON,2,2010-12-22 11:11:00,7.95,14092.0,United Kingdom
539766,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,8,2010-12-22 11:11:00,4.95,14092.0,United Kingdom
539766,84375,SET OF 20 KIDS COOKIE CUTTERS,6,2010-12-22 11:11:00,2.1,14092.0,United Kingdom
539766,22960,JAM MAKING SET WITH JARS,6,2010-12-22 11:11:00,4.25,14092.0,United Kingdom
539766,70006,LOVE HEART POCKET WARMER,6,2010-12-22 11:11:00,1.65,14092.0,United Kingdom
539766,22891,TEA FOR ONE POLKADOT,4,2010-12-22 11:11:00,4.25,14092.0,United Kingdom
539766,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2010-12-22 11:11:00,1.25,14092.0,United Kingdom
539825,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-22 12:22:00,4.95,,United Kingdom
539825,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2010-12-22 12:22:00,3.75,,United Kingdom
539825,22821,GIFT BAG PSYCHEDELIC APPLES,1,2010-12-22 12:22:00,0.65,,United Kingdom
539826,22723,SET OF 6 HERB TINS SKETCHBOOK,2,2010-12-22 12:39:00,3.95,15044.0,United Kingdom
539826,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-22 12:39:00,1.45,15044.0,United Kingdom
539826,20754,RETROSPOT RED WASHING UP GLOVES,5,2010-12-22 12:39:00,2.1,15044.0,United Kingdom
539826,20752,BLUE POLKADOT WASHING UP GLOVES,6,2010-12-22 12:39:00,2.1,15044.0,United Kingdom
539826,21754,HOME BUILDING BLOCK WORD,2,2010-12-22 12:39:00,5.95,15044.0,United Kingdom
539826,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2010-12-22 12:39:00,3.95,15044.0,United Kingdom
539826,22766,PHOTO FRAME CORNICE,8,2010-12-22 12:39:00,2.95,15044.0,United Kingdom
539826,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4,2010-12-22 12:39:00,4.95,15044.0,United Kingdom
539826,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2010-12-22 12:39:00,2.95,15044.0,United Kingdom
539826,22667,RECIPE BOX RETROSPOT ,2,2010-12-22 12:39:00,2.95,15044.0,United Kingdom
539826,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-22 12:39:00,2.95,15044.0,United Kingdom
539826,82483,WOOD 2 DRAWER CABINET WHITE FINISH,8,2010-12-22 12:39:00,5.95,15044.0,United Kingdom
539826,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-22 12:39:00,2.55,15044.0,United Kingdom
539826,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-22 12:39:00,7.95,15044.0,United Kingdom
539826,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,5,2010-12-22 12:39:00,3.75,15044.0,United Kingdom
539826,20711,JUMBO BAG TOYS ,9,2010-12-22 12:39:00,1.95,15044.0,United Kingdom
539826,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-12-22 12:39:00,6.45,15044.0,United Kingdom
539826,22733,3D TRADITIONAL CHRISTMAS STICKERS,1,2010-12-22 12:39:00,1.25,15044.0,United Kingdom
539826,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2010-12-22 12:39:00,8.5,15044.0,United Kingdom
539826,22652,TRAVEL SEWING KIT,8,2010-12-22 12:39:00,1.65,15044.0,United Kingdom
539826,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2010-12-22 12:39:00,6.75,15044.0,United Kingdom
539826,84030E,ENGLISH ROSE HOT WATER BOTTLE,5,2010-12-22 12:39:00,4.25,15044.0,United Kingdom
539826,22113,GREY HEART HOT WATER BOTTLE,6,2010-12-22 12:39:00,3.75,15044.0,United Kingdom
539826,22654,DELUXE SEWING KIT ,6,2010-12-22 12:39:00,5.95,15044.0,United Kingdom
539826,22745,POPPY'S PLAYHOUSE BEDROOM ,2,2010-12-22 12:39:00,2.1,15044.0,United Kingdom
539826,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-22 12:39:00,4.95,15044.0,United Kingdom
539826,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-22 12:39:00,4.95,15044.0,United Kingdom
539826,22738,RIBBON REEL SNOWY VILLAGE,1,2010-12-22 12:39:00,1.65,15044.0,United Kingdom
539826,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-12-22 12:39:00,4.65,15044.0,United Kingdom
539826,21479,WHITE SKULL HOT WATER BOTTLE ,6,2010-12-22 12:39:00,3.75,15044.0,United Kingdom
539826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2010-12-22 12:39:00,2.95,15044.0,United Kingdom
C539827,22745,POPPY'S PLAYHOUSE BEDROOM ,-1,2010-12-22 12:43:00,2.1,15044.0,United Kingdom
539828,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-22 12:44:00,5.95,15044.0,United Kingdom
539829,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,2010-12-22 12:47:00,0.42,12734.0,France
539829,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2010-12-22 12:47:00,0.42,12734.0,France
539829,22223,CAKE PLATE LOVEBIRD PINK,24,2010-12-22 12:47:00,1.95,12734.0,France
539829,22222,CAKE PLATE LOVEBIRD WHITE,24,2010-12-22 12:47:00,1.95,12734.0,France
C539830,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-8,2010-12-22 13:13:00,4.95,14944.0,United Kingdom
539831,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2010-12-22 13:17:00,4.95,14606.0,United Kingdom
539831,85049G,CHOCOLATE BOX RIBBONS ,1,2010-12-22 13:17:00,1.25,14606.0,United Kingdom
539831,22613,PACK OF 20 SPACEBOY NAPKINS,1,2010-12-22 13:17:00,0.85,14606.0,United Kingdom
539831,21656,RIDGED GLASS POSY VASE ,1,2010-12-22 13:17:00,1.45,14606.0,United Kingdom
539831,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1,2010-12-22 13:17:00,0.65,14606.0,United Kingdom
539831,48173C,DOORMAT BLACK FLOCK ,1,2010-12-22 13:17:00,7.95,14606.0,United Kingdom
539831,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2010-12-22 13:17:00,2.95,14606.0,United Kingdom
539831,20780,BLACK EAR MUFF HEADPHONES,2,2010-12-22 13:17:00,5.49,14606.0,United Kingdom
539831,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2010-12-22 13:17:00,1.25,14606.0,United Kingdom
539831,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-22 13:17:00,12.75,14606.0,United Kingdom
539831,22488,NATURAL SLATE RECTANGLE CHALKBOARD,4,2010-12-22 13:17:00,1.65,14606.0,United Kingdom
539831,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,1,2010-12-22 13:17:00,2.55,14606.0,United Kingdom
539831,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1,2010-12-22 13:17:00,1.65,14606.0,United Kingdom
539831,22467,GUMBALL COAT RACK,6,2010-12-22 13:17:00,2.55,14606.0,United Kingdom
539831,22457,NATURAL SLATE HEART CHALKBOARD ,12,2010-12-22 13:17:00,2.95,14606.0,United Kingdom
539831,22379,RECYCLING BAG RETROSPOT ,1,2010-12-22 13:17:00,2.1,14606.0,United Kingdom
C539832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-12-22 13:20:00,2.55,17239.0,United Kingdom
539835,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-22 13:39:00,4.65,16477.0,United Kingdom
539835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-22 13:39:00,2.95,16477.0,United Kingdom
539835,20725,LUNCH BAG RED RETROSPOT,10,2010-12-22 13:39:00,1.65,16477.0,United Kingdom
539835,22511,RETROSPOT BABUSHKA DOORSTOP,8,2010-12-22 13:39:00,1.25,16477.0,United Kingdom
539835,22222,CAKE PLATE LOVEBIRD WHITE,12,2010-12-22 13:39:00,1.95,16477.0,United Kingdom
539835,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-22 13:39:00,0.85,16477.0,United Kingdom
539835,22469,HEART OF WICKER SMALL,12,2010-12-22 13:39:00,1.65,16477.0,United Kingdom
539835,22464,HANGING METAL HEART LANTERN,12,2010-12-22 13:39:00,1.65,16477.0,United Kingdom
539835,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-22 13:39:00,2.55,16477.0,United Kingdom
539835,22087,PAPER BUNTING WHITE LACE,6,2010-12-22 13:39:00,2.95,16477.0,United Kingdom
539835,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-22 13:39:00,5.95,16477.0,United Kingdom
539835,21755,LOVE BUILDING BLOCK WORD,3,2010-12-22 13:39:00,5.95,16477.0,United Kingdom
539835,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-12-22 13:39:00,0.85,16477.0,United Kingdom
539835,22356,CHARLOTTE BAG PINK POLKADOT,10,2010-12-22 13:39:00,0.85,16477.0,United Kingdom
539835,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-12-22 13:39:00,0.85,16477.0,United Kingdom
539835,20719,WOODLAND CHARLOTTE BAG,10,2010-12-22 13:39:00,0.85,16477.0,United Kingdom
539835,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2010-12-22 13:39:00,1.25,16477.0,United Kingdom
539835,22650,CERAMIC PIRATE CHEST MONEY BANK,12,2010-12-22 13:39:00,1.45,16477.0,United Kingdom
539835,20728,LUNCH BAG CARS BLUE,10,2010-12-22 13:39:00,1.65,16477.0,United Kingdom
539836,22713,CARD I LOVE LONDON ,12,2010-12-22 13:46:00,0.42,17894.0,United Kingdom
539836,22984,CARD GINGHAM ROSE ,12,2010-12-22 13:46:00,0.42,17894.0,United Kingdom
539836,21067,VINTAGE RED TEATIME MUG,3,2010-12-22 13:46:00,1.25,17894.0,United Kingdom
539836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-12-22 13:46:00,2.95,17894.0,United Kingdom
539836,82494L,WOODEN FRAME ANTIQUE WHITE ,1,2010-12-22 13:46:00,2.95,17894.0,United Kingdom
539836,21329,DINOSAURS  WRITING SET ,1,2010-12-22 13:46:00,1.65,17894.0,United Kingdom
539836,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2010-12-22 13:46:00,1.65,17894.0,United Kingdom
539836,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2010-12-22 13:46:00,1.65,17894.0,United Kingdom
539836,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2,2010-12-22 13:46:00,0.42,17894.0,United Kingdom
539836,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2010-12-22 13:46:00,0.65,17894.0,United Kingdom
539836,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2,2010-12-22 13:46:00,0.42,17894.0,United Kingdom
539836,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2010-12-22 13:46:00,2.55,17894.0,United Kingdom
539836,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2010-12-22 13:46:00,1.49,17894.0,United Kingdom
539836,22834,HAND WARMER BABUSHKA DESIGN,4,2010-12-22 13:46:00,2.1,17894.0,United Kingdom
539836,85232D,SET/3 DECOUPAGE STACKING TINS,1,2010-12-22 13:46:00,4.95,17894.0,United Kingdom
539836,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3,2010-12-22 13:46:00,0.85,17894.0,United Kingdom
539836,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2010-12-22 13:46:00,5.95,17894.0,United Kingdom
539836,22111,SCOTTIE DOG HOT WATER BOTTLE,5,2010-12-22 13:46:00,4.95,17894.0,United Kingdom
539836,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2010-12-22 13:46:00,4.95,17894.0,United Kingdom
539836,22900, SET 2 TEA TOWELS I LOVE LONDON ,7,2010-12-22 13:46:00,2.95,17894.0,United Kingdom
539836,47566,PARTY BUNTING,3,2010-12-22 13:46:00,4.65,17894.0,United Kingdom
539837,22690,DOORMAT HOME SWEET HOME BLUE ,2,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,22692,DOORMAT WELCOME TO OUR HOME,1,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,48185,DOORMAT FAIRY CAKE,1,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,48138,DOORMAT UNION FLAG,2,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,48173C,DOORMAT BLACK FLOCK ,2,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,48116,DOORMAT MULTICOLOUR STRIPE,1,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,48194,DOORMAT HEARTS,4,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,20685,DOORMAT RED RETROSPOT,5,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,48184,DOORMAT ENGLISH ROSE ,2,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,48111,DOORMAT 3 SMILEY CATS,2,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,22366,DOORMAT AIRMAIL ,1,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
539837,22414,DOORMAT NEIGHBOURHOOD WITCH ,2,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
C539838,22198,LARGE POPCORN HOLDER ,-10,2010-12-22 13:59:00,1.65,13458.0,United Kingdom
539839,22471,TV DINNER TRAY AIR HOSTESS ,1,2010-12-22 14:27:00,1.95,,United Kingdom
539839,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-22 14:27:00,3.75,,United Kingdom
539840,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2010-12-22 14:28:00,1.25,12383.0,Belgium
539840,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2010-12-22 14:28:00,1.25,12383.0,Belgium
539840,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2010-12-22 14:28:00,1.25,12383.0,Belgium
539840,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2010-12-22 14:28:00,1.25,12383.0,Belgium
539840,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2010-12-22 14:28:00,1.25,12383.0,Belgium
539840,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,2010-12-22 14:28:00,1.25,12383.0,Belgium
539840,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-12-22 14:28:00,0.42,12383.0,Belgium
539840,22539,MINI JIGSAW DOLLY GIRL,24,2010-12-22 14:28:00,0.42,12383.0,Belgium
539840,22544,MINI JIGSAW SPACEBOY,24,2010-12-22 14:28:00,0.42,12383.0,Belgium
539840,22540,MINI JIGSAW CIRCUS PARADE ,24,2010-12-22 14:28:00,0.42,12383.0,Belgium
539840,22547,MINI JIGSAW DINOSAUR ,24,2010-12-22 14:28:00,0.42,12383.0,Belgium
539840,21703,BAG 125g SWIRLY MARBLES,12,2010-12-22 14:28:00,0.42,12383.0,Belgium
539840,20973,12 PENCIL SMALL TUBE WOODLAND,24,2010-12-22 14:28:00,0.65,12383.0,Belgium
539840,20974,12 PENCILS SMALL TUBE SKULL,24,2010-12-22 14:28:00,0.65,12383.0,Belgium
539840,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2010-12-22 14:28:00,0.65,12383.0,Belgium
539840,16045,POPART WOODEN PENCILS ASST,100,2010-12-22 14:28:00,0.12,12383.0,Belgium
539840,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-12-22 14:28:00,0.42,12383.0,Belgium
539840,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-12-22 14:28:00,0.42,12383.0,Belgium
539840,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-22 14:28:00,0.55,12383.0,Belgium
539840,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-22 14:28:00,0.55,12383.0,Belgium
539840,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-12-22 14:28:00,0.55,12383.0,Belgium
539840,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-12-22 14:28:00,0.55,12383.0,Belgium
